case_id,k,_n_nonterm,y,p
1-722362086,9,71,1,0.9674847152129354
1-722362086,10,71,1,0.9709981341252094
1-722362086,11,71,1,0.9883003101112663
1-722362086,12,71,1,0.9876039257827927
1-722415150,1,20,1,0.5683824183090814
1-722415150,2,20,1,0.5737358252953046
1-722415150,3,20,1,0.6804449889409764
1-722415150,4,20,1,0.7744480126852638
1-722415150,5,20,1,0.8210725459916433
1-722415150,6,20,1,0.853734490385525
1-722415150,7,20,1,0.9150026649207087
1-722415150,8,20,1,0.9126377544621407
1-722415150,9,20,1,0.9224988611938584
1-722415150,10,20,1,0.9273439708368723
1-722415150,11,20,1,0.9465218138783125
1-722415150,12,20,1,0.9303001499258201
1-722499503,1,16,1,0.8973524711359335
1-722499503,2,16,1,0.8992965002830149
1-722499503,3,16,1,0.9335442323667442
1-722499503,4,16,1,0.9698835980356072
1-722499503,5,16,1,0.9707362753852993
1-722499503,6,16,1,0.9809829106732941
1-722499503,7,16,1,0.9793105272212451
1-722499503,8,16,1,0.9854919181265602
1-722499503,9,16,1,0.9895096376552429
1-722499503,10,16,1,0.9875944807113216
1-722499503,11,16,1,0.9928377323236073
1-722499503,12,16,1,0.9955480553279179
1-722557526,1,8,1,0.689310458316936
1-722557526,2,8,1,0.6938303691317929
1-722557526,3,8,1,0.8869198487773405
1-722557526,4,8,1,0.9348603650540531
1-722557526,5,8,1,0.9362394463291808
1-722557526,6,8,1,0.9870603132610262
1-722557526,7,8,1,0.9672481412540991
1-722557526,8,8,1,0.97717044227493
1-722557908,1,8,1,0.8190619996085703
1-722557908,2,8,1,0.8218420622053071
1-722557908,3,8,1,0.786241753266209
1-722557908,4,8,1,0.7579637809353503
1-722557908,5,8,1,0.8792014401101841
1-722557908,6,8,1,0.9170929529285946
1-722557908,7,8,1,0.9201484256761691
1-722557908,8,8,1,0.9801224386211547
1-722563391,1,55,1,0.43854019861767507
1-722563391,2,55,1,0.4432835116866508
1-722563391,3,55,1,0.8809089679354127
1-722563391,4,55,1,0.9436482057550343
1-722563391,5,55,1,0.9419786905754728
1-722563391,6,55,1,0.9394898927638328
1-722563391,7,55,1,0.9694382000935626
1-722563391,8,55,1,0.9741823783443663
1-722563391,9,55,1,0.9545145968909421
1-722563391,10,55,1,0.9614758102223958
1-722563391,11,55,1,0.9569596195912873
1-722563391,12,55,1,0.9552914609896146
1-722591617,1,4,1,0.6380856973894478
1-722591617,2,4,1,0.6429432205617259
1-722591617,3,4,1,0.7331925563177709
1-722591617,4,4,1,0.7232698232261605
1-726614295,1,6,1,0.9160292590622321
1-726614295,2,6,1,0.9212703370936888
1-726614295,3,6,1,0.9453116424685427
1-726614295,4,6,1,0.9520609938628544
1-726614295,5,6,1,0.9530056421567018
1-726614295,6,6,1,0.9564273797619196
1-726625502,1,12,1,0.975456914941518
1-726625502,2,12,1,0.9759611143734753
1-726625502,3,12,1,0.9887963703946611
1-726625502,4,12,1,0.9300367255790454
1-726625502,5,12,1,0.9161927333724476
1-726625502,6,12,1,0.9737453411015404
1-726625502,7,12,1,0.9754254732572484
1-726625502,8,12,1,0.9850624547429647
1-726625502,9,12,1,0.9833564665627651
1-726625502,10,12,1,0.9959858985440045
1-726625502,11,12,1,0.9973857168658559
1-726625502,12,12,1,0.9988031387498841
1-726777605,1,13,1,0.9866781881794802
1-726777605,2,13,1,0.9869553498063938
1-726777605,3,13,1,0.9921906301047593
1-726777605,4,13,1,0.9579684076587112
1-726777605,5,13,1,0.9608305540235715
1-726777605,6,13,1,0.9889896965580484
1-726777605,7,13,1,0.9884406380466538
1-726777605,8,13,1,0.9904293145282612
1-726777605,9,13,1,0.9901636663021723
1-726777605,10,13,1,0.9912906578857664
1-726777605,11,13,1,0.993417443378355
1-726777605,12,13,1,0.9866534805751058
1-726834518,1,10,1,0.9897289762736945
1-726834518,2,10,1,0.9899416489685582
1-726834518,3,10,1,0.9931577536733278
1-726834518,4,10,1,0.991306392558396
1-726834518,5,10,1,0.9964207322921388
1-726834518,6,10,1,0.993576645959845
1-726834518,7,10,1,0.9960373716555989
1-726834518,8,10,1,0.9963134633619707
1-726834518,9,10,1,0.9972013096097103
1-726834518,10,10,1,0.9982106499533103
1-726923786,1,4,1,0.8848770596610309
1-726923786,2,4,1,0.8873170195189948
1-726923786,3,4,1,0.9247381081509181
1-726923786,4,4,1,0.932796913984892
1-727152027,1,14,1,0.7863804497731661
1-727152027,2,14,1,0.7899029517564132
1-727152027,3,14,1,0.8710845808683783
1-727152027,4,14,1,0.818436243554658
1-727152027,5,14,1,0.8860888888127773
1-727152027,6,14,1,0.9045289291515203
1-727152027,7,14,1,0.9623284151942222
1-727152027,8,14,1,0.9606007420906373
1-727152027,9,14,1,0.9635764320601918
1-727152027,10,14,1,0.9903931997405219
1-727152027,11,14,1,0.9915353934610076
1-727152027,12,14,1,0.9921682306688483
1-727155202,1,7,1,0.8971688449912968
1-727155202,2,7,1,0.8991480230280248
1-727155202,3,7,1,0.942511440039621
1-727155202,4,7,1,0.9747242551657694
1-727155202,5,7,1,0.9302671588722882
1-727155202,6,7,1,0.9998896372480691
1-727155202,7,7,1,0.9997150422732508
1-728290611,1,10,1,0.9404684849216531
1-728290611,2,10,1,0.9415812578734706
1-728290611,3,10,1,0.9306120181492736
1-728290611,4,10,1,0.9736777311879853
1-728290611,5,10,1,0.9818637896655452
1-728290611,6,10,1,0.9856812560506737
1-728290611,7,10,1,0.9796809577551052
1-728290611,8,10,1,0.9881151568143215
1-728290611,9,10,1,0.982322430678167
1-728290611,10,10,1,0.9878911451151478
1-728308361,1,7,1,0.9628862985793573
1-728308361,2,7,1,0.9636336226519711
1-728308361,3,7,1,0.9670616137014815
1-728308361,4,7,1,0.9518680225206555
1-728308361,5,7,1,0.9616578446632863
1-728308361,6,7,1,0.9754622434674152
1-728308361,7,7,1,0.9719358678854321
1-728515380,1,9,1,0.7733705322862802
1-728515380,2,9,1,0.7772476072250776
1-728515380,3,9,1,0.8709953891444836
1-728515380,4,9,1,0.907697111079062
1-728515380,5,9,1,0.811039183789687
1-728515380,6,9,1,0.6786736540916287
1-728515380,7,9,1,0.7682187757167406
1-728515380,8,9,1,0.7137920198370449
1-728515380,9,9,1,0.8085640168675886
1-728558963,1,3,1,0.9805206416936446
1-728558963,2,3,1,0.9809074030408904
1-728558963,3,3,1,0.9876978200728601
1-728768797,1,7,1,0.9264468671618442
1-728768797,2,7,1,0.9278953146223985
1-728768797,3,7,1,0.9683669538494675
1-728768797,4,7,1,0.9780649244195085
1-728768797,5,7,1,0.9965176161329842
1-728768797,6,7,1,0.9817059489943751
1-728768797,7,7,1,0.9912366754107221
1-729075211,1,17,1,0.9396190009479262
1-729075211,2,17,1,0.9409442319934048
1-729075211,3,17,1,0.9647291930835157
1-729075211,4,17,1,0.9708660658398743
1-729075211,5,17,1,0.9678558225509777
1-729075211,6,17,1,0.9847018977674823
1-729075211,7,17,1,0.9891589666212688
1-729075211,8,17,1,0.951942898057478
1-729075211,9,17,1,0.9736371182842832
1-729075211,10,17,1,0.9775270122382346
1-729075211,11,17,1,0.9735381754926541
1-729075211,12,17,1,0.9764797709535907
1-729244882,1,6,1,0.7369136364393133
1-729244882,2,6,1,0.7410950497308844
1-729244882,3,6,1,0.8061478273698539
1-729244882,4,6,1,0.9914192177862564
1-729244882,5,6,1,0.9904611859471079
1-729244882,6,6,1,0.965053189716746
1-729249186,1,4,1,0.9115800459060426
1-729249186,2,4,1,0.9818664683621772
1-729249186,3,4,1,0.9802109906859351
1-729249186,4,4,1,0.9999477876693105
1-729349739,1,13,1,0.66220086252385
1-729349739,2,13,1,0.6670429590788847
1-729349739,3,13,1,0.8089137544706645
1-729349739,4,13,1,0.46672592010551667
1-729349739,5,13,1,0.45314248701795695
1-729349739,6,13,1,0.4964183754736101
1-729349739,7,13,1,0.9129118707372708
1-729349739,8,13,1,0.9028574246516873
1-729349739,9,13,1,0.9309360098145706
1-729349739,10,13,1,0.9399697119941028
1-729349739,11,13,1,0.9160344838380123
1-729349739,12,13,1,0.9200143698872583
1-729351591,1,19,1,0.6845550741136429
1-729351591,2,19,1,0.703536698493046
1-729351591,3,19,1,0.7417996245898941
1-729351591,4,19,1,0.9146732545016315
1-729351591,5,19,1,0.9311624402340261
1-729351591,6,19,1,0.9436423280844657
1-729351591,7,19,1,0.9409112257773247
1-729351591,8,19,1,0.955014177302112
1-729351591,9,19,1,0.9005859717645155
1-729351591,10,19,1,0.9714176843384882
1-729351591,11,19,1,0.9725470056950752
1-729351591,12,19,1,0.9710283649243664
1-729351752,1,13,1,0.6634983171554525
1-729351752,2,13,1,0.6407143367597713
1-729351752,3,13,1,0.745881446456722
1-729351752,4,13,1,0.6680514990267248
1-729351752,5,13,1,0.6927259295789764
1-729351752,6,13,1,0.6234677133505958
1-729351752,7,13,1,0.6318722567810106
1-729351752,8,13,1,0.8871238153693838
1-729351752,9,13,1,0.930909898794238
1-729351752,10,13,1,0.9297689045624835
1-729351752,11,13,1,0.950571050433371
1-729351752,12,13,1,0.9136302689740048
1-729363660,1,3,0,0.3580139015443095
1-729363660,2,3,0,0.36363553274379384
1-729363660,3,3,0,0.8375882688590732
1-729423171,1,40,1,0.4076296313351872
1-729423171,2,40,1,0.41303093590727646
1-729423171,3,40,1,0.6047709423466566
1-729423171,4,40,1,0.5942546185695954
1-729423171,5,40,1,0.5446937360028252
1-729423171,6,40,1,0.9186593432773196
1-729423171,7,40,1,0.9138274453215204
1-729423171,8,40,1,0.9590414134947622
1-729423171,9,40,1,0.9717033032551241
1-729423171,10,40,1,0.9766358735180339
1-729423171,11,40,1,0.9303472247861091
1-729423171,12,40,1,0.9447358942450058
1-729424771,1,10,1,0.3199139230904877
1-729424771,2,10,1,0.3248583077482956
1-729424771,3,10,1,0.580438686499946
1-729424771,4,10,1,0.5674935816729746
1-729424771,5,10,1,0.4189972375057794
1-729424771,6,10,1,0.41715355406566934
1-729424771,7,10,1,0.6022142729691892
1-729424771,8,10,1,0.590487715858647
1-729424771,9,10,1,0.618667973210933
1-729424771,10,10,1,0.7447793197634882
1-729440375,1,5,1,0.658280751911448
1-729440375,2,5,1,0.6629939855638285
1-729440375,3,5,1,0.8614714496768164
1-729440375,4,5,1,0.840478485635306
1-729440375,5,5,1,0.8498357561720365
1-729463281,1,8,1,0.8992473068531193
1-729463281,2,8,1,0.8951580431544613
1-729463281,3,8,1,0.9026129196650036
1-729463281,4,8,1,0.9773398800278199
1-729463281,5,8,1,0.9712696349944557
1-729463281,6,8,1,0.9471185647864894
1-729463281,7,8,1,0.9452594284821372
1-729463281,8,8,1,0.8722459792451617
1-729463411,1,11,1,0.9457344187025088
1-729463411,2,11,1,0.934978476491973
1-729463411,3,11,1,0.9400259043243737
1-729463411,4,11,1,0.9334218992164827
1-729463411,5,11,1,0.9256635558567695
1-729463411,6,11,1,0.9405959721681728
1-729463411,7,11,1,0.9173716311470684
1-729463411,8,11,1,0.9421945768520097
1-729463411,9,11,1,0.9722975919939061
1-729463411,10,11,1,0.9576376713451811
1-729463411,11,11,1,0.9708166165744092
1-729536403,1,16,1,0.800711752449147
1-729536403,2,16,1,0.8040864573796505
1-729536403,3,16,1,0.7073247301241227
1-729536403,4,16,1,0.6482839093279237
1-729536403,5,16,1,0.5927744343222116
1-729536403,6,16,1,0.8222978410031778
1-729536403,7,16,1,0.9090649106383752
1-729536403,8,16,1,0.9051316388866412
1-729536403,9,16,1,0.930867824355594
1-729536403,10,16,1,0.9934707478559127
1-729536403,11,16,1,0.9947434075332415
1-729536403,12,16,1,0.9838911690726465
1-729564393,1,12,1,0.5276099128540542
1-729564393,2,12,1,0.5328594757049538
1-729564393,3,12,1,0.644503400554872
1-729564393,4,12,1,0.6418257037835012
1-729564393,5,12,1,0.5983071741367064
1-729564393,6,12,1,0.441695394199794
1-729564393,7,12,1,0.5357393864637305
1-729564393,8,12,1,0.9345486171062766
1-729564393,9,12,1,0.929408139777387
1-729564393,10,12,1,0.9649427092546935
1-729564393,11,12,1,0.97695294302909
1-729564393,12,12,1,0.8684373420479764
1-729585074,1,6,0,0.16882152650135007
1-729585074,2,6,0,0.17157642478733842
1-729585074,3,6,0,0.25618856068682216
1-729585074,4,6,0,0.24638980429083884
1-729585074,5,6,0,0.3061121845246634
1-729585074,6,6,0,0.818823643990495
1-729697514,1,12,1,0.6703780595142519
1-729697514,2,12,1,0.6751030068331276
1-729697514,3,12,1,0.7660873274374765
1-729697514,4,12,1,0.9557036808601649
1-729697514,5,12,1,0.9502156022982237
1-729697514,6,12,1,0.784643092741906
1-729697514,7,12,1,0.7578454136201959
1-729697514,8,12,1,0.7100183432037592
1-729697514,9,12,1,0.9063155220244181
1-729697514,10,12,1,0.9083313232198587
1-729697514,11,12,1,0.9616205399507
1-729697514,12,12,1,0.9689311587893973
1-729701261,1,13,0,0.4286403275745579
1-729701261,2,13,0,0.432400025195533
1-729701261,3,13,0,0.6701345917126131
1-729701261,4,13,0,0.6591368915675161
1-729701261,5,13,0,0.7107290167533312
1-729701261,6,13,0,0.6428971019957783
1-729701261,7,13,0,0.8214033292974691
1-729701261,8,13,0,0.8038301772739671
1-729701261,9,13,0,0.8739034908668392
1-729701261,10,13,0,0.8638684192616083
1-729701261,11,13,0,0.9747532440381078
1-729701261,12,13,0,0.9646649512808082
1-729765503,1,15,1,0.7024436609290362
1-729765503,2,15,1,0.7069572114166905
1-729765503,3,15,1,0.722710908388131
1-729765503,4,15,1,0.6656564679357722
1-729765503,5,15,1,0.521334987648376
1-729765503,6,15,1,0.8330847701500995
1-729765503,7,15,1,0.9208131756111293
1-729765503,8,15,1,0.9337248329405546
1-729765503,9,15,1,0.8609013245664014
1-729765503,10,15,1,0.9050596093701453
1-729765503,11,15,1,0.9521405918903193
1-729765503,12,15,1,0.9567271635281973
1-729769620,1,10,1,0.41051569636865526
1-729769620,2,10,1,0.4157644260907586
1-729769620,3,10,1,0.29322088289651205
1-729769620,4,10,1,0.4902077322067593
1-729769620,5,10,1,0.8154917961762082
1-729769620,6,10,1,0.8753181593866687
1-729769620,7,10,1,0.9010805876116671
1-729769620,8,10,1,0.8514195540027758
1-729769620,9,10,1,0.8943742780970412
1-729769620,10,10,1,0.9954238238442904
1-729783786,1,14,1,0.5997571780076522
1-729783786,2,14,1,0.6051219281806434
1-729783786,3,14,1,0.7549402506417259
1-729783786,4,14,1,0.693140191612497
1-729783786,5,14,1,0.7414150558800617
1-729783786,6,14,1,0.7648022283294311
1-729783786,7,14,1,0.8182070154618507
1-729783786,8,14,1,0.9737752819697599
1-729783786,9,14,1,0.9504064178138756
1-729783786,10,14,1,0.9750847901560838
1-729783786,11,14,1,0.9735782136426064
1-729783786,12,14,1,0.9792108923220811
1-729809514,1,6,1,0.5570950917959261
1-729809514,2,6,1,0.5617465306405546
1-729809514,3,6,1,0.6512649871457776
1-729809514,4,6,1,0.8643234884864892
1-729809514,5,6,1,0.8597775043449815
1-729809514,6,6,1,0.8840198842818447
1-729820704,1,12,1,0.5363022006785925
1-729820704,2,12,1,0.5410413433172896
1-729820704,3,12,1,0.7667894616533525
1-729820704,4,12,1,0.7578732283043551
1-729820704,5,12,1,0.7993122928433858
1-729820704,6,12,1,0.726690749247867
1-729820704,7,12,1,0.7965755421232211
1-729820704,8,12,1,0.8638797285017812
1-729820704,9,12,1,0.8491199469728452
1-729820704,10,12,1,0.87758009294471
1-729820704,11,12,1,0.8433490554988632
1-729820704,12,12,1,0.8885174693138591
1-729823831,1,3,1,0.8397020858993398
1-729823831,2,3,1,0.8428878357650301
1-729823831,3,3,1,0.9642274849538475
1-729913690,1,10,1,0.2121830814561765
1-729913690,2,10,1,0.21569334512496713
1-729913690,3,10,1,0.4659617863172338
1-729913690,4,10,1,0.7853767163724615
1-729913690,5,10,1,0.8312076216276292
1-729913690,6,10,1,0.629011605889739
1-729913690,7,10,1,0.6894505430116066
1-729913690,8,10,1,0.7128908872166718
1-729913690,9,10,1,0.8232965552399326
1-729913690,10,10,1,0.8447306785069798
1-730054339,1,5,1,0.49275397232732826
1-730054339,2,5,1,0.498087653336064
1-730054339,3,5,1,0.5421834175677
1-730054339,4,5,1,0.7145811408324656
1-730054339,5,5,1,0.7599773959139609
1-730067309,1,10,1,0.40557953542113717
1-730067309,2,10,1,0.41076894800543107
1-730067309,3,10,1,0.5370201867539326
1-730067309,4,10,1,0.39064013753159993
1-730067309,5,10,1,0.43351630969729427
1-730067309,6,10,1,0.5893389996098659
1-730067309,7,10,1,0.6370820025452216
1-730067309,8,10,1,0.8734698500691448
1-730067309,9,10,1,0.9137753112727068
1-730067309,10,10,1,0.6005321608810756
1-730082325,1,13,0,0.41232656120982175
1-730082325,2,13,0,0.4184381932327742
1-730082325,3,13,0,0.5318827371484984
1-730082325,4,13,0,0.5194949847941723
1-730082325,5,13,0,0.6894673328298022
1-730082325,6,13,0,0.719853566507309
1-730082325,7,13,0,0.7898603503208802
1-730082325,8,13,0,0.7587446227925818
1-730082325,9,13,0,0.7145249506767369
1-730082325,10,13,0,0.6877688023853252
1-730082325,11,13,0,0.7354363045052944
1-730082325,12,13,0,0.8928886563551315
1-730084493,1,8,1,0.4594774434594821
1-730084493,2,8,1,0.46479392711532436
1-730084493,3,8,1,0.6993424255370501
1-730084493,4,8,1,0.6891292233081099
1-730084493,5,8,1,0.6365711664564513
1-730084493,6,8,1,0.7229500229583447
1-730084493,7,8,1,0.7150224819173837
1-730084493,8,8,1,0.9158082261437386
1-730127381,1,7,0,0.9159930091339393
1-730127381,2,7,0,0.9554557658628875
1-730127381,3,7,0,0.9251607559452265
1-730127381,4,7,0,0.876777891352346
1-730127381,5,7,0,0.8849976190104055
1-730127381,6,7,0,0.8317965488096217
1-730127381,7,7,0,0.9027451138362379
1-730130539,1,17,1,0.37598749150108246
1-730130539,2,17,1,0.3809795541651268
1-730130539,3,17,1,0.41212853957092593
1-730130539,4,17,1,0.4307813571170871
1-730130539,5,17,1,0.3664777929710091
1-730130539,6,17,1,0.39906291689172724
1-730130539,7,17,1,0.6042168809364445
1-730130539,8,17,1,0.6322690309919734
1-730130539,9,17,1,0.7927028138913502
1-730130539,10,17,1,0.8478440477948473
1-730130539,11,17,1,0.7660485753465485
1-730130539,12,17,1,0.8773724901932181
1-730529203,1,13,1,0.459830695872596
1-730529203,2,13,1,0.4647666475530276
1-730529203,3,13,1,0.48344163879925045
1-730529203,4,13,1,0.567371604678814
1-730529203,5,13,1,0.5179520426743228
1-730529203,6,13,1,0.5041809248713278
1-730529203,7,13,1,0.8717250064122289
1-730529203,8,13,1,0.86165256806007
1-730529203,9,13,1,0.8984347709767213
1-730529203,10,13,1,0.8391175136176428
1-730529203,11,13,1,0.8572804180467664
1-730529203,12,13,1,0.8438204384524285
1-730533489,1,4,1,0.7370442658765174
1-730533489,2,4,1,0.7406915613864377
1-730533489,3,4,1,0.8006990282869988
1-730533489,4,4,1,0.9533642266501968
1-730655295,1,5,1,0.7034168518444552
1-730655295,2,5,1,0.7073561853280833
1-730655295,3,5,1,0.7790853589432872
1-730655295,4,5,1,0.7955056502003088
1-730655295,5,5,1,0.7999283562267607
1-730692155,1,17,0,0.5040724605779908
1-730692155,2,17,0,0.5088861225004261
1-730692155,3,17,0,0.5924948144095303
1-730692155,4,17,0,0.5665078546069605
1-730692155,5,17,0,0.5546838002381731
1-730692155,6,17,0,0.7218552776215169
1-730692155,7,17,0,0.936911303520489
1-730692155,8,17,0,0.9316294311893838
1-730692155,9,17,0,0.8471820935880174
1-730692155,10,17,0,0.8550295759572087
1-730692155,11,17,0,0.9088087060285226
1-730692155,12,17,0,0.8902278439662444
1-730698833,1,16,1,0.5865326993325175
1-730698833,2,16,1,0.5963687091295643
1-730698833,3,16,1,0.6129357252167887
1-730698833,4,16,1,0.54769254360067
1-730698833,5,16,1,0.4854933173751324
1-730698833,6,16,1,0.701458787867591
1-730698833,7,16,1,0.9505349085048906
1-730698833,8,16,1,0.9460536880602285
1-730698833,9,16,1,0.8814720997310012
1-730698833,10,16,1,0.8876238521968584
1-730698833,11,16,1,0.9210299783188155
1-730698833,12,16,1,0.9448780431461345
1-730760715,1,10,1,0.7340752045943355
1-730760715,2,10,1,0.7375034765383385
1-730760715,3,10,1,0.8212635429870114
1-730760715,4,10,1,0.9423308637520932
1-730760715,5,10,1,0.9391766174669923
1-730760715,6,10,1,0.8661914478867085
1-730760715,7,10,1,0.8754902301181499
1-730760715,8,10,1,0.8857267328055801
1-730760715,9,10,1,0.9572682620032542
1-730760715,10,10,1,0.9686134836424922
1-730969281,1,8,1,0.8214120265866145
1-730969281,2,8,1,0.822723580529774
1-730969281,3,8,1,0.7858752575137499
1-730969281,4,8,1,0.6364638433863741
1-730969281,5,8,1,0.7148323720387367
1-730969281,6,8,1,0.5710906459318866
1-730969281,7,8,1,0.4249964066861599
1-730969281,8,8,1,0.6389945407071796
1-730969611,1,10,1,0.5819883068595847
1-730969611,2,10,1,0.691959837839172
1-730969611,3,10,1,0.7521304755074193
1-730969611,4,10,1,0.7824209936355093
1-730969611,5,10,1,0.7750011699078286
1-730969611,6,10,1,0.931876501272362
1-730969611,7,10,1,0.9343271839451693
1-730969611,8,10,1,0.8767913520822239
1-730969611,9,10,1,0.812798797633977
1-730969611,10,10,1,0.7459976737793161
1-730969852,1,9,1,0.6826462536640882
1-730969852,2,9,1,0.613729464205509
1-730969852,3,9,1,0.5566956710645887
1-730969852,4,9,1,0.673869536625944
1-730969852,5,9,1,0.9262406661714152
1-730969852,6,9,1,0.9295492113397524
1-730969852,7,9,1,0.8848053999291668
1-730969852,8,9,1,0.791473117689698
1-730969852,9,9,1,0.7652739256385115
1-731065533,1,14,0,0.8769549294588636
1-731065533,2,14,0,0.8790024457096945
1-731065533,3,14,0,0.9678925414707646
1-731065533,4,14,0,0.9794298479381891
1-731065533,5,14,0,0.9455220533479345
1-731065533,6,14,0,0.9410994751175282
1-731065533,7,14,0,0.9453273565757787
1-731065533,8,14,0,0.9436161085360245
1-731065533,9,14,0,0.9955123071450169
1-731065533,10,14,0,0.9909657963185899
1-731065533,11,14,0,0.9929400452205868
1-731065533,12,14,0,0.982682932834901
1-731094128,1,16,1,0.7648021899075539
1-731094128,2,16,1,0.7691152528040133
1-731094128,3,16,1,0.699858420152303
1-731094128,4,16,1,0.6742450252983909
1-731094128,5,16,1,0.813163040076251
1-731094128,6,16,1,0.9341058751622562
1-731094128,7,16,1,0.9346649526045602
1-731094128,8,16,1,0.8604039553911025
1-731094128,9,16,1,0.86705500460107
1-731094128,10,16,1,0.940955782152842
1-731094128,11,16,1,0.9568563878543392
1-731094128,12,16,1,0.913924636994057
1-731100012,1,18,1,0.3079241930361479
1-731100012,2,18,1,0.31240759712154875
1-731100012,3,18,1,0.559890551466627
1-731100012,4,18,1,0.5735040219082693
1-731100012,5,18,1,0.5923100358630963
1-731100012,6,18,1,0.743606375090536
1-731100012,7,18,1,0.6671950592644407
1-731100012,8,18,1,0.7847269241068647
1-731100012,9,18,1,0.829275153698197
1-731100012,10,18,1,0.8746238620289655
1-731100012,11,18,1,0.9046098178823168
1-731100012,12,18,1,0.9417970381364139
1-731123267,1,9,1,0.5149744602327496
1-731123267,2,9,1,0.5203590544348323
1-731123267,3,9,1,0.5448550791059092
1-731123267,4,9,1,0.6553770426901739
1-731123267,5,9,1,0.6884030495362035
1-731123267,6,9,1,0.8830733939295613
1-731123267,7,9,1,0.8765835715580247
1-731123267,8,9,1,0.8904699429036583
1-731123267,9,9,1,0.9632669303003804
1-731330695,1,5,1,0.5941204217667686
1-731330695,2,5,1,0.5992024082796628
1-731330695,3,5,1,0.8000306621914355
1-731330695,4,5,1,0.8043676505700862
1-731330695,5,5,1,0.818418723143461
1-731333810,1,13,1,0.7659869920945233
1-731333810,2,13,1,0.7694360388644315
1-731333810,3,13,1,0.9325508111456586
1-731333810,4,13,1,0.9357773400365448
1-731333810,5,13,1,0.9488516295160976
1-731333810,6,13,1,0.9521352094326672
1-731333810,7,13,1,0.9506525201556524
1-731333810,8,13,1,0.9814656284119563
1-731333810,9,13,1,0.9804697530102957
1-731333810,10,13,1,0.9845777613703595
1-731333810,11,13,1,0.9890095645307699
1-731333810,12,13,1,0.9468479611336714
1-731336210,1,4,1,0.30554731510013683
1-731336210,2,4,1,0.6088401249181171
1-731336210,3,4,1,0.7351218083220765
1-731336210,4,4,1,0.922550918684474
1-731342385,1,4,0,0.5987211082232253
1-731342385,2,4,0,0.6070551048969303
1-731342385,3,4,0,0.6941501690643891
1-731342385,4,4,0,0.4754190100830403
1-731439441,1,25,0,0.5249321761482447
1-731439441,2,25,0,0.5308116121762424
1-731439441,3,25,0,0.4966804735066048
1-731439441,4,25,0,0.5018858056584007
1-731439441,5,25,0,0.5616235567868189
1-731439441,6,25,0,0.576281226161157
1-731439441,7,25,0,0.9062365311338616
1-731439441,8,25,0,0.9028936331459805
1-731439441,9,25,0,0.8240150373794701
1-731439441,10,25,0,0.8127543110840035
1-731439441,11,25,0,0.8465457355994233
1-731439441,12,25,0,0.7936899346010962
1-731766006,1,51,1,0.8075957481334184
1-731766006,2,51,1,0.8110695303484036
1-731766006,3,51,1,0.932018981097441
1-731766006,4,51,1,0.84299682166875
1-731766006,5,51,1,0.9268121860927364
1-731766006,6,51,1,0.9811969458221524
1-731766006,7,51,1,0.9850605845132203
1-731766006,8,51,1,0.9804178477821902
1-731766006,9,51,1,0.9742320617124205
1-731766006,10,51,1,0.9338777564910044
1-731766006,11,51,1,0.9473435896148696
1-731766006,12,51,1,0.9806613312376028
1-731814081,1,12,0,0.678749052036696
1-731814081,2,12,0,0.6833248586667308
1-731814081,3,12,0,0.6984254377178469
1-731814081,4,12,0,0.7369408682218482
1-731814081,5,12,0,0.6507371407425399
1-731814081,6,12,0,0.71519501823863
1-731814081,7,12,0,0.6988578432749099
1-731814081,8,12,0,0.6948504841653432
1-731814081,9,12,0,0.6424676497292359
1-731814081,10,12,0,0.7674659678455282
1-731814081,11,12,0,0.9344192456196087
1-731814081,12,12,0,0.4491070829339698
1-731816225,1,5,1,0.18434925590642987
1-731816225,2,5,1,0.1875807617851163
1-731816225,3,5,1,0.29856017019420245
1-731816225,4,5,1,0.2681117993573816
1-731816225,5,5,1,0.38436606976655535
1-731829921,1,9,1,0.8590209221906541
1-731829921,2,9,1,0.8107361209171255
1-731829921,3,9,1,0.8382646660871872
1-731829921,4,9,1,0.8326284533589924
1-731829921,5,9,1,0.7970809322979134
1-731829921,6,9,1,0.8658472185542384
1-731829921,7,9,1,0.976704489419674
1-731829921,8,9,1,0.9775313564759583
1-731829921,9,9,1,0.9903783590771552
1-731829961,1,9,1,0.6843795931607001
1-731829961,2,9,1,0.6153849256948122
1-731829961,3,9,1,0.5584427385637799
1-731829961,4,9,1,0.6757383220328784
1-731829961,5,9,1,0.9264549760581303
1-731829961,6,9,1,0.9297418261778719
1-731829961,7,9,1,0.9724066823308417
1-731829961,8,9,1,0.9403635764244244
1-731829961,9,9,1,0.9993329756402957
1-731830101,1,7,1,0.7585737390287198
1-731830101,2,7,1,0.6931729653416383
1-731830101,3,7,1,0.6410073291948851
1-731830101,4,7,1,0.7459854700305112
1-731830101,5,7,1,0.9467481835521532
1-731830101,6,7,1,0.9491639606293508
1-731830101,7,7,1,0.9288047389098821
1-731861414,1,5,1,0.8543946072652371
1-731861414,2,5,1,0.8572263269492499
1-731861414,3,5,1,0.893986512600536
1-731861414,4,5,1,0.6664814030382693
1-731861414,5,5,1,0.7212534386976429
1-731868931,1,9,1,0.8187740155350924
1-731868931,2,9,1,0.6149013687154926
1-731868931,3,9,1,0.5576016605614931
1-731868931,4,9,1,0.6741713756831804
1-731868931,5,9,1,0.9260199960350911
1-731868931,6,9,1,0.9291462588605593
1-731868931,7,9,1,0.9940003303139957
